,depth,observer,instrument,comments,geometry,state,date,Location,site
1318,160,T Meehan,Mesa2,,POINT (-115.23555677 44.30448793),ID,2021-02-18,Boise River,IDBRBO
1319,167,T Meehan,Mesa2,,POINT (-115.23560606 44.30450153),ID,2021-02-18,Boise River,IDBRBO
1320,159,T Meehan,Mesa2,,POINT (-115.23565226 44.30451597),ID,2021-02-18,Boise River,IDBRBO
1321,164,T Meehan,Mesa2,,POINT (-115.23569681 44.30452355),ID,2021-02-18,Boise River,IDBRBO
1322,166,T Meehan,Mesa2,,POINT (-115.2357493 44.30452943),ID,2021-02-18,Boise River,IDBRBO
1323,164,T Meehan,Mesa2,,POINT (-115.23577112 44.30455049),ID,2021-02-18,Boise River,IDBRBO
1324,169,T Meehan,Mesa2,238.692207401464,POINT (-115.23578835 44.30457572),ID,2021-02-18,Boise River,IDBRBO
1325,160,T Meehan,Mesa2,,POINT (-115.23583423 44.30457051),ID,2021-02-18,Boise River,IDBRBO
1326,161,T Meehan,Mesa2,,POINT (-115.23588994 44.30459219),ID,2021-02-18,Boise River,IDBRBO
1327,167,T Meehan,Mesa2,,POINT (-115.23593975 44.30461428),ID,2021-02-18,Boise River,IDBRBO
1328,163,T Meehan,Mesa2,,POINT (-115.23598667 44.3046288),ID,2021-02-18,Boise River,IDBRBO
1329,163,T Meehan,Mesa2,,POINT (-115.23604552 44.30464775),ID,2021-02-18,Boise River,IDBRBO
1330,160,T Meehan,Mesa2,243.85593220339,POINT (-115.23608464 44.30467813),ID,2021-02-18,Boise River,IDBRBO
1331,163,T Meehan,Mesa2,,POINT (-115.23608916 44.30466492),ID,2021-02-18,Boise River,IDBRBO
1332,167,T Meehan,Mesa2,,POINT (-115.23614817 44.30468723),ID,2021-02-18,Boise River,IDBRBO
1333,160,T Meehan,Mesa2,,POINT (-115.2362023 44.30469859),ID,2021-02-18,Boise River,IDBRBO
1334,160,T Meehan,Mesa2,,POINT (-115.23626132 44.30470651),ID,2021-02-18,Boise River,IDBRBO
1335,165,T Meehan,Mesa2,,POINT (-115.23630581 44.30472301),ID,2021-02-18,Boise River,IDBRBO
1336,156,T Meehan,Mesa2,,POINT (-115.23635951 44.30473435),ID,2021-02-18,Boise River,IDBRBO
1337,160,T Meehan,Mesa2,,POINT (-115.23638272 44.30471249),ID,2021-02-18,Boise River,IDBRBO
1338,151,T Meehan,Mesa2,,POINT (-115.23637167 44.30467218),ID,2021-02-18,Boise River,IDBRBO
1339,157,T Meehan,Mesa2,,POINT (-115.23633739 44.30463543),ID,2021-02-18,Boise River,IDBRBO
1340,159,T Meehan,Mesa2,238.780513804498,POINT (-115.23628405 44.30458879),ID,2021-02-18,Boise River,IDBRBO
1341,159,T Meehan,Mesa2,,POINT (-115.23628122 44.30460066),ID,2021-02-18,Boise River,IDBRBO
1342,158,T Meehan,Mesa2,,POINT (-115.23621796 44.30458182),ID,2021-02-18,Boise River,IDBRBO
1343,158,T Meehan,Mesa2,,POINT (-115.23616157 44.30456711),ID,2021-02-18,Boise River,IDBRBO
1344,163,T Meehan,Mesa2,,POINT (-115.23610521 44.304549),ID,2021-02-18,Boise River,IDBRBO
1345,161,T Meehan,Mesa2,,POINT (-115.23605595 44.30453359),ID,2021-02-18,Boise River,IDBRBO
1346,163,T Meehan,Mesa2,,POINT (-115.2360026 44.304517),ID,2021-02-18,Boise River,IDBRBO
1347,164,T Meehan,Mesa2,,POINT (-115.23594899 44.30449817),ID,2021-02-18,Boise River,IDBRBO
1348,167,T Meehan,Mesa2,239.723941946615,POINT (-115.23593853 44.30448385),ID,2021-02-18,Boise River,IDBRBO
1349,158,T Meehan,Mesa2,,POINT (-115.23587741 44.30447451),ID,2021-02-18,Boise River,IDBRBO
1350,162,T Meehan,Mesa2,,POINT (-115.23580908 44.30445839),ID,2021-02-18,Boise River,IDBRBO
1351,164,T Meehan,Mesa2,,POINT (-115.23574309 44.30444048),ID,2021-02-18,Boise River,IDBRBO
1352,165,T Meehan,Mesa2,,POINT (-115.23567951 44.30442055),ID,2021-02-18,Boise River,IDBRBO
1353,162,T Meehan,Mesa2,,POINT (-115.23562017 44.30440278),ID,2021-02-18,Boise River,IDBRBO
1354,174,T Meehan,Mesa2,,POINT (-115.23556186 44.30438087),ID,2021-02-18,Boise River,IDBRBO
1355,173,T Meehan,Mesa2,239.247575193495,POINT (-115.23556584 44.30436957),ID,2021-02-18,Boise River,IDBRBO
1356,166,T Meehan,Mesa2,,POINT (-115.23550907 44.30435848),ID,2021-02-18,Boise River,IDBRBO
1357,167,T Meehan,Mesa2,,POINT (-115.23549844 44.30432963),ID,2021-02-18,Boise River,IDBRBO
1358,166,T Meehan,Mesa2,,POINT (-115.23555242 44.30431596),ID,2021-02-18,Boise River,IDBRBO
1359,166,T Meehan,Mesa2,,POINT (-115.23561299 44.30431943),ID,2021-02-18,Boise River,IDBRBO
1360,169,T Meehan,Mesa2,,POINT (-115.23567798 44.30433134),ID,2021-02-18,Boise River,IDBRBO
1361,168,T Meehan,Mesa2,,POINT (-115.23574864 44.304345),ID,2021-02-18,Boise River,IDBRBO
1362,168,T Meehan,Mesa2,244.350282485876,POINT (-115.23574741 44.30435646),ID,2021-02-18,Boise River,IDBRBO
1363,169,T Meehan,Mesa2,,POINT (-115.23582149 44.3043628),ID,2021-02-18,Boise River,IDBRBO
1364,166,T Meehan,Mesa2,,POINT (-115.2358874 44.3043774),ID,2021-02-18,Boise River,IDBRBO
1365,170,T Meehan,Mesa2,,POINT (-115.23595408 44.30439929),ID,2021-02-18,Boise River,IDBRBO
1366,166,T Meehan,Mesa2,,POINT (-115.23601802 44.30442039),ID,2021-02-18,Boise River,IDBRBO
1367,168,T Meehan,Mesa2,,POINT (-115.23606793 44.30443786),ID,2021-02-18,Boise River,IDBRBO
1368,168,T Meehan,Mesa2,243.341404358354,POINT (-115.23610033 44.3044606),ID,2021-02-18,Boise River,IDBRBO
1369,164,T Meehan,Mesa2,,POINT (-115.23615883 44.3044602),ID,2021-02-18,Boise River,IDBRBO
1370,166,T Meehan,Mesa2,,POINT (-115.23621548 44.30447512),ID,2021-02-18,Boise River,IDBRBO
1371,164,T Meehan,Mesa2,,POINT (-115.23628077 44.30449205),ID,2021-02-18,Boise River,IDBRBO
1372,161,T Meehan,Mesa2,,POINT (-115.23634085 44.30450303),ID,2021-02-18,Boise River,IDBRBO
1373,164,T Meehan,Mesa2,249.069863579992,POINT (-115.23638539 44.30451227),ID,2021-02-18,Boise River,IDBRBO
1374,161,T Meehan,Mesa2,,POINT (-115.23638056 44.30449943),ID,2021-02-18,Boise River,IDBRBO
1375,166,T Meehan,Mesa2,,POINT (-115.23642123 44.30447624),ID,2021-02-18,Boise River,IDBRBO
1376,164,T Meehan,Mesa2,,POINT (-115.23643896 44.30443583),ID,2021-02-18,Boise River,IDBRBO
1377,167,T Meehan,Mesa2,230.792651984167,POINT (-115.23645622 44.30443665),ID,2021-02-18,Boise River,IDBRBO
1378,164,T Meehan,Mesa2,,POINT (-115.23643514 44.30439605),ID,2021-02-18,Boise River,IDBRBO
1379,163,T Meehan,Mesa2,,POINT (-115.23640554 44.30436766),ID,2021-02-18,Boise River,IDBRBO
1380,172,T Meehan,Mesa2,,POINT (-115.23634279 44.30434124),ID,2021-02-18,Boise River,IDBRBO
1381,166,T Meehan,Mesa2,,POINT (-115.23626731 44.30431693),ID,2021-02-18,Boise River,IDBRBO
1382,170,T Meehan,Mesa2,,POINT (-115.23620999 44.3043029),ID,2021-02-18,Boise River,IDBRBO
1383,170,T Meehan,Mesa2,,POINT (-115.23618498 44.30426654),ID,2021-02-18,Boise River,IDBRBO
1384,169,T Meehan,Mesa2,,POINT (-115.23623494 44.30425713),ID,2021-02-18,Boise River,IDBRBO
1385,165,T Meehan,Mesa2,248.587570621469,POINT (-115.23623327 44.30426835),ID,2021-02-18,Boise River,IDBRBO
1386,169,T Meehan,Mesa2,,POINT (-115.23629716 44.30425688),ID,2021-02-18,Boise River,IDBRBO
1387,167,T Meehan,Mesa2,,POINT (-115.23635456 44.30425154),ID,2021-02-18,Boise River,IDBRBO
1388,162,T Meehan,Mesa2,,POINT (-115.23641252 44.30423579),ID,2021-02-18,Boise River,IDBRBO
1389,163,T Meehan,Mesa2,,POINT (-115.23646721 44.30421712),ID,2021-02-18,Boise River,IDBRBO
1390,163,T Meehan,Mesa2,,POINT (-115.23649972 44.30418551),ID,2021-02-18,Boise River,IDBRBO
1391,163,T Meehan,Mesa2,,POINT (-115.23647188 44.30414868),ID,2021-02-18,Boise River,IDBRBO
1392,164,T Meehan,Mesa2,241.008681273253,POINT (-115.23646973 44.30413509),ID,2021-02-18,Boise River,IDBRBO
1393,166,T Meehan,Mesa2,,POINT (-115.23640009 44.30413813),ID,2021-02-18,Boise River,IDBRBO
1394,163,T Meehan,Mesa2,,POINT (-115.23634013 44.30413278),ID,2021-02-18,Boise River,IDBRBO
1395,166,T Meehan,Mesa2,,POINT (-115.23628114 44.30412844),ID,2021-02-18,Boise River,IDBRBO
1396,158,T Meehan,Mesa2,,POINT (-115.23622568 44.30413135),ID,2021-02-18,Boise River,IDBRBO
1397,161,T Meehan,Mesa2,,POINT (-115.23617445 44.30414372),ID,2021-02-18,Boise River,IDBRBO
1398,157,T Meehan,Mesa2,,POINT (-115.23610944 44.30416303),ID,2021-02-18,Boise River,IDBRBO
1399,175,T Meehan,Mesa2,,POINT (-115.23605679 44.30417941),ID,2021-02-18,Boise River,IDBRBO
1400,171,T Meehan,Mesa2,239.86519972247,POINT (-115.23602409 44.30417299),ID,2021-02-18,Boise River,IDBRBO
1401,172,T Meehan,Mesa2,,POINT (-115.23603501 44.3041829),ID,2021-02-18,Boise River,IDBRBO
1402,167,T Meehan,Mesa2,,POINT (-115.23597751 44.30421385),ID,2021-02-18,Boise River,IDBRBO
1403,166,T Meehan,Mesa2,,POINT (-115.23592154 44.30422298),ID,2021-02-18,Boise River,IDBRBO
1404,171,T Meehan,Mesa2,,POINT (-115.23585303 44.30423578),ID,2021-02-18,Boise River,IDBRBO
1405,170,T Meehan,Mesa2,214.755732801595,POINT (-115.23582979 44.30422682),ID,2021-02-18,Boise River,IDBRBO
1406,174,T Meehan,Mesa2,,POINT (-115.23579583 44.3042501),ID,2021-02-18,Boise River,IDBRBO
1407,175,T Meehan,Mesa2,,POINT (-115.23574951 44.30426846),ID,2021-02-18,Boise River,IDBRBO
1408,176,T Meehan,Mesa2,,POINT (-115.23570148 44.30427157),ID,2021-02-18,Boise River,IDBRBO
1409,195,T Meehan,Mesa2,,POINT (-115.2356562 44.30424886),ID,2021-02-18,Boise River,IDBRBO
1410,172,T Meehan,Mesa2,,POINT (-115.23560072 44.3042433),ID,2021-02-18,Boise River,IDBRBO
1411,180,T Meehan,Mesa2,235.781544256121,POINT (-115.23558885 44.30423125),ID,2021-02-18,Boise River,IDBRBO
1412,175,T Meehan,Mesa2,,POINT (-115.23555396 44.30425335),ID,2021-02-18,Boise River,IDBRBO
1413,179,T Meehan,Mesa2,,POINT (-115.23549278 44.30425769),ID,2021-02-18,Boise River,IDBRBO
1414,178,T Meehan,Mesa2,,POINT (-115.23543885 44.30426234),ID,2021-02-18,Boise River,IDBRBO
1415,167,T Meehan,Mesa2,,POINT (-115.23538901 44.30426555),ID,2021-02-18,Boise River,IDBRBO
1416,171,T Meehan,Mesa2,,POINT (-115.23533736 44.30426699),ID,2021-02-18,Boise River,IDBRBO
1417,178,T Meehan,Mesa2,,POINT (-115.23528896 44.30425217),ID,2021-02-18,Boise River,IDBRBO
1418,173,T Meehan,Mesa2,,POINT (-115.23524096 44.30423769),ID,2021-02-18,Boise River,IDBRBO
